"model","node","Parameter","Cohens_f_partial","CI","CI_low","CI_high","tract"
"48",49,"time",0.126507049261322,0.9,0,0.327782103667965,"Left_IFOF"
"48",49,"intervention",0.225333732075358,0.9,0,0.39180355387988,"Left_IFOF"
"48",49,"mean_RMSt",0.314501362215158,0.9,0.142026369078178,0.485383557177422,"Left_IFOF"
"48",49,"timeintervention",0.333629706857288,0.9,0.067915646370267,0.524332915439117,"Left_IFOF"
"49",50,"time",0.147337507923679,0.9,0,0.348849632829875,"Left_IFOF"
"49",50,"intervention",0.236797235070939,0.9,0,0.404108499537067,"Left_IFOF"
"49",50,"mean_RMSt",0.325652349483664,0.9,0.15197115900581,0.497674180257828,"Left_IFOF"
"49",50,"timeintervention",0.360256690455487,0.9,0.106437991722465,0.552850689765461,"Left_IFOF"
"5",6,"time",0.159487702342672,0.9,0,0.367878361971121,"Left_IFOF"
"5",6,"intervention",0.236106340532697,0.9,0,0.413610056391763,"Left_IFOF"
"5",6,"mean_RMSt",0.254977732503542,0.9,0.099206921596109,0.409589851005122,"Left_IFOF"
"5",6,"timeintervention",0.285893085646183,0.9,0,0.479578061335772,"Left_IFOF"
"50",51,"time",0.159155060439781,0.9,0,0.360043146762935,"Left_IFOF"
"50",51,"intervention",0.24358970323149,0.9,0,0.411619705906772,"Left_IFOF"
"50",51,"mean_RMSt",0.351892489047859,0.9,0.178188702640567,0.523829923023913,"Left_IFOF"
"50",51,"timeintervention",0.354888867636979,0.9,0.10095943453333,0.546404542042392,"Left_IFOF"
"51",52,"time",0.185483245920957,0.9,0,0.384395916293764,"Left_IFOF"
"51",52,"intervention",0.2407815531661,0.9,0,0.40736026198678,"Left_IFOF"
"51",52,"mean_RMSt",0.322195014922253,0.9,0.153577836816011,0.489262652151418,"Left_IFOF"
"51",52,"timeintervention",0.299840045315303,0.9,0,0.485196476885264,"Left_IFOF"
"52",53,"time",0.210896498197909,0.9,0,0.407830750583013,"Left_IFOF"
"52",53,"intervention",0.22832746851165,0.9,0,0.393146406163745,"Left_IFOF"
"52",53,"mean_RMSt",0.273106691152529,0.9,0.110141031035645,0.434768311616454,"Left_IFOF"
"52",53,"timeintervention",0.228041762753219,0.9,0,0.40480396575406,"Left_IFOF"
"53",54,"time",0.236860467112271,0.9,0.00989180148328269,0.433478495122228,"Left_IFOF"
"53",54,"intervention",0.192794899595318,0.9,0,0.353691228554744,"Left_IFOF"
"53",54,"mean_RMSt",0.241535188599514,0.9,0.0807363828233156,0.400807001943873,"Left_IFOF"
"53",54,"timeintervention",0.145850691828231,0.9,0,0.309155446462117,"Left_IFOF"
"54",55,"time",0.250919680978259,0.9,0.0410176876609418,0.44897331985187,"Left_IFOF"
"54",55,"intervention",0.144376005242944,0.9,0,0.298671028887809,"Left_IFOF"
"54",55,"mean_RMSt",0.238056598777031,0.9,0.075246122824592,0.399074496182227,"Left_IFOF"
"54",55,"timeintervention",0.113016181886821,0.9,0,0.266528485244855,"Left_IFOF"
"55",56,"time",0.276180694064616,0.9,0.0705002319827642,0.476980613190745,"Left_IFOF"
"55",56,"intervention",0.0940586625271821,0.9,0,0.231082022916087,"Left_IFOF"
"55",56,"mean_RMSt",0.241566958949973,0.9,0.0745398356070168,0.406579150782696,"Left_IFOF"
"55",56,"timeintervention",0.12274004795481,0.9,0,0.28120305886292,"Left_IFOF"
"56",57,"time",0.246904103524053,0.9,0.0251010167413043,0.448340445463363,"Left_IFOF"
"56",57,"intervention",0.0593175274072323,0.9,0,0.160237355670363,"Left_IFOF"
"56",57,"mean_RMSt",0.225368547279922,0.9,0.0563890666806679,0.390617545900982,"Left_IFOF"
"56",57,"timeintervention",0.159894205699568,0.9,0,0.329300835009612,"Left_IFOF"
"57",58,"time",0.215131556154366,0.9,0,0.415406666938079,"Left_IFOF"
"57",58,"intervention",0.0537392871700895,0.9,0,0.142824500017893,"Left_IFOF"
"57",58,"mean_RMSt",0.193567232545009,0.9,0.0162959652866771,0.352978263825983,"Left_IFOF"
"57",58,"timeintervention",0.184745028448845,0.9,0,0.358546394250263,"Left_IFOF"
"58",59,"time",0.155246294130675,0.9,0,0.353432887191376,"Left_IFOF"
"58",59,"intervention",0.0849328377646231,0.9,0,0.217719455918375,"Left_IFOF"
"58",59,"mean_RMSt",0.177265184182628,0.9,0,0.329831868653308,"Left_IFOF"
"58",59,"timeintervention",0.191088227508157,0.9,0,0.365299799134229,"Left_IFOF"
"59",60,"time",0.0888311063746576,0.9,0,0.283752619203211,"Left_IFOF"
"59",60,"intervention",0.136535921617334,0.9,0,0.2922217343076,"Left_IFOF"
"59",60,"mean_RMSt",0.167371870220344,0.9,0,0.31489421340658,"Left_IFOF"
"59",60,"timeintervention",0.1946415027584,0.9,0,0.368279471019668,"Left_IFOF"
"6",7,"time",0.247684660424958,0.9,0,0.456214066559911,"Left_IFOF"
"6",7,"intervention",0.344388981392508,0.9,0.0954986679207678,0.531340209765333,"Left_IFOF"
"6",7,"mean_RMSt",0.233228498955775,0.9,0.0806809807834545,0.384519954706016,"Left_IFOF"
"6",7,"timeintervention",0.215620371080658,0.9,0,0.400489715577906,"Left_IFOF"
"60",61,"time",0.0324882247624979,0.9,0,0.205614108776576,"Left_IFOF"
"60",61,"intervention",0.180247046720508,0.9,0,0.344596012458437,"Left_IFOF"
"60",61,"mean_RMSt",0.167320885839871,0.9,0,0.313753049316925,"Left_IFOF"
"60",61,"timeintervention",0.185746871130409,0.9,0,0.358013570366324,"Left_IFOF"
"61",62,"time",0.00509709520000364,0.9,0,0,"Left_IFOF"
"61",62,"intervention",0.200472126224432,0.9,0,0.366850941027446,"Left_IFOF"
"61",62,"mean_RMSt",0.160409960037107,0.9,0,0.308206183867716,"Left_IFOF"
"61",62,"timeintervention",0.126805947662356,0.9,0,0.28596510613889,"Left_IFOF"
"62",63,"time",0.0121740469376775,0.9,0,0.116748890890988,"Left_IFOF"
"62",63,"intervention",0.200847079461122,0.9,0,0.366324329403627,"Left_IFOF"
"62",63,"mean_RMSt",0.137886165721913,0.9,0,0.287662614652665,"Left_IFOF"
"62",63,"timeintervention",0.0721399882744332,0.9,0,0.195770786221692,"Left_IFOF"
"63",64,"time",0.0329409864950974,0.9,0,0.206745852224289,"Left_IFOF"
"63",64,"intervention",0.200496378135751,0.9,0,0.365432017437317,"Left_IFOF"
"63",64,"mean_RMSt",0.129840510486195,0.9,0,0.281177899899569,"Left_IFOF"
"63",64,"timeintervention",0.0579376394086292,0.9,0,0.154438873491114,"Left_IFOF"
"64",65,"time",0.060879312320073,0.9,0,0.251853106205259,"Left_IFOF"
"64",65,"intervention",0.190503438771771,0.9,0,0.3539656956764,"Left_IFOF"
"64",65,"mean_RMSt",0.128634690094929,0.9,0,0.280513346167722,"Left_IFOF"
"64",65,"timeintervention",0.0638166905194611,0.9,0,0.17299916214237,"Left_IFOF"
"65",66,"time",0.0485668611237492,0.9,0,0.234357630248276,"Left_IFOF"
"65",66,"intervention",0.157764661432229,0.9,0,0.316246299626901,"Left_IFOF"
"65",66,"mean_RMSt",0.113123507684652,0.9,0,0.263310480563679,"Left_IFOF"
"65",66,"timeintervention",0.076348291110229,0.9,0,0.114398534491268,"Left_IFOF"
"66",67,"time",0.0162892777429707,0.9,0,0.0244074805540675,"Left_IFOF"
"66",67,"intervention",0.146574929843082,0.9,0,0.304493968681774,"Left_IFOF"
"66",67,"mean_RMSt",0.107588599759482,0.9,0,0.255423266755434,"Left_IFOF"
"66",67,"timeintervention",0.0902488056884443,0.9,0,0.231289198148763,"Left_IFOF"
"67",68,"time",0.0129921534526286,0.9,0,0.125162172954246,"Left_IFOF"
"67",68,"intervention",0.205700701401227,0.9,0,0.374978763008468,"Left_IFOF"
"67",68,"mean_RMSt",0.124028335580698,0.9,0,0.2722699914806,"Left_IFOF"
"67",68,"timeintervention",0.146924401338199,0.9,0,0.314080509765268,"Left_IFOF"
"68",69,"time",0.0155967459500129,0.9,0,0.144807715617323,"Left_IFOF"
"68",69,"intervention",0.260417170679349,0.9,0,0.43369271652679,"Left_IFOF"
"68",69,"mean_RMSt",0.135460574329443,0.9,0,0.285050927905108,"Left_IFOF"
"68",69,"timeintervention",0.18957122313285,0.9,0,0.363863903211573,"Left_IFOF"
"69",70,"time",0.010540206058497,0.9,0,0.0989145722213614,"Left_IFOF"
"69",70,"intervention",0.27889044094902,0.9,0,0.451552315581628,"Left_IFOF"
"69",70,"mean_RMSt",0.124962173614772,0.9,0,0.271701404982873,"Left_IFOF"
"69",70,"timeintervention",0.206399377748292,0.9,0,0.379776193397356,"Left_IFOF"
"7",8,"time",0.23865165341042,0.9,0,0.438789417226477,"Left_IFOF"
"7",8,"intervention",0.386394261053612,0.9,0.153967170150687,0.571901725825004,"Left_IFOF"
"7",8,"mean_RMSt",0.195021386232122,0.9,0.0457869704606828,0.340545361508312,"Left_IFOF"
"7",8,"timeintervention",0.148425912181562,0.9,0,0.31544462484828,"Left_IFOF"
"70",71,"time",0.00320722086021963,0.9,0,0,"Left_IFOF"
"70",71,"intervention",0.262985664110326,0.9,0,0.433804319506562,"Left_IFOF"
"70",71,"mean_RMSt",0.114735475566247,0.9,0,0.258628850353861,"Left_IFOF"
"70",71,"timeintervention",0.188215434021396,0.9,0,0.357246083848901,"Left_IFOF"
"71",72,"time",0.000544723691038888,0.9,0,0,"Left_IFOF"
"71",72,"intervention",0.212039434779392,0.9,0,0.317715044206448,"Left_IFOF"
"71",72,"mean_RMSt",0.113635584111083,0.9,0,0.25759997167557,"Left_IFOF"
"71",72,"timeintervention",0.185528280752849,0.9,0,0.353614902591606,"Left_IFOF"
"72",73,"time",0.0418600297364994,0.9,0,0.220519717449603,"Left_IFOF"
"72",73,"intervention",0.18673381468911,0.9,0,0.347969936949454,"Left_IFOF"
"72",73,"mean_RMSt",0.100828785255535,0.9,0,0.247905262611959,"Left_IFOF"
"72",73,"timeintervention",0.185197528828588,0.9,0,0.353680971054709,"Left_IFOF"
"73",74,"time",0.0866081937727968,0.9,0,0.278572807279243,"Left_IFOF"
"73",74,"intervention",0.173895263003567,0.9,0,0.333381508552667,"Left_IFOF"
"73",74,"mean_RMSt",0.102565681536645,0.9,0,0.252879297467282,"Left_IFOF"
"73",74,"timeintervention",0.165245362475328,0.9,0,0.331700782225427,"Left_IFOF"
"74",75,"time",0.133893354333946,0.9,0,0.327040198105734,"Left_IFOF"
"74",75,"intervention",0.17497872089155,0.9,0,0.334810455043623,"Left_IFOF"
"74",75,"mean_RMSt",0.092756284333513,0.9,0,0.241996951282496,"Left_IFOF"
"74",75,"timeintervention",0.0772331035644629,0.9,0,0.205279040359492,"Left_IFOF"
"75",76,"time",0.174480333687315,0.9,0,0.366397305141419,"Left_IFOF"
"75",76,"intervention",0.181120754482398,0.9,0,0.341227688637679,"Left_IFOF"
"75",76,"mean_RMSt",0.0772377346190797,0.9,0,0.224570834947525,"Left_IFOF"
"75",76,"timeintervention",0.00268156570591631,0.9,0,0,"Left_IFOF"
"76",77,"time",0.213516703386398,0.9,0,0.405631931647465,"Left_IFOF"
"76",77,"intervention",0.166158030486797,0.9,0,0.323812504536059,"Left_IFOF"
"76",77,"mean_RMSt",0.0876262462911452,0.9,0,0.235086297543888,"Left_IFOF"
"76",77,"timeintervention",0.0255404065176382,0.9,0,0,"Left_IFOF"
"77",78,"time",0.244776526349917,0.9,0.0391604507814648,0.438498130376296,"Left_IFOF"
"77",78,"intervention",0.114236491303698,0.9,0,0.259921500724827,"Left_IFOF"
"77",78,"mean_RMSt",0.128181721310672,0.9,0,0.277860228267442,"Left_IFOF"
"77",78,"timeintervention",0.0436672697271137,0.9,0,0.0873784560169779,"Left_IFOF"
"78",79,"time",0.25297705415115,0.9,0.0503073938213156,0.447420549877962,"Left_IFOF"
"78",79,"intervention",0.0443637727827779,0.9,0,0.103207597919168,"Left_IFOF"
"78",79,"mean_RMSt",0.182555001213035,0.9,0.00961576453602515,0.334244487971203,"Left_IFOF"
"78",79,"timeintervention",0.0493786863624815,0.9,0,0.121086789172105,"Left_IFOF"
"79",80,"time",0.226231954951579,0.9,0,0.418814303668652,"Left_IFOF"
"79",80,"intervention",0.0144575442838574,0.9,0,0,"Left_IFOF"
"79",80,"mean_RMSt",0.226118810358155,0.9,0.0734334823776274,0.377350363483369,"Left_IFOF"
"79",80,"timeintervention",0.110010548848844,0.9,0,0.259781092232451,"Left_IFOF"
"8",9,"time",0.190259052771002,0.9,0,0.384283562335287,"Left_IFOF"
"8",9,"intervention",0.388344170835632,0.9,0.157885265889539,0.572943578172529,"Left_IFOF"
"8",9,"mean_RMSt",0.190633227112215,0.9,0.0464230146720655,0.331651191598046,"Left_IFOF"
"8",9,"timeintervention",0.0827131869168894,0.9,0,0.216410185695896,"Left_IFOF"
"80",81,"time",0.168681998996837,0.9,0,0.357669974949055,"Left_IFOF"
"80",81,"intervention",0.00391856306696758,0.9,0,0,"Left_IFOF"
"80",81,"mean_RMSt",0.250066390079191,0.9,0.0999956312899156,0.399100542346813,"Left_IFOF"
"80",81,"timeintervention",0.158090478579917,0.9,0,0.319746250852584,"Left_IFOF"
"81",82,"time",0.106311593736969,0.9,0,0.293087642235479,"Left_IFOF"
"81",82,"intervention",0.00280027477287131,0.9,0,0,"Left_IFOF"
"81",82,"mean_RMSt",0.224711569571923,0.9,0.0764536073014227,0.371755091239822,"Left_IFOF"
"81",82,"timeintervention",0.200154362310881,0.9,0,0.299906723180416,"Left_IFOF"
"82",83,"time",0.0623271598034429,0.9,0,0.245126890385264,"Left_IFOF"
"82",83,"intervention",0.0178845777291811,0.9,0,0,"Left_IFOF"
"82",83,"mean_RMSt",0.149015872772965,0.9,0,0.293005733058734,"Left_IFOF"
"82",83,"timeintervention",0.203732548819284,0.9,0,0.371009028843584,"Left_IFOF"
"83",84,"time",0.0672525592743747,0.9,0,0.251793783030805,"Left_IFOF"
"83",84,"intervention",0.0282006232442434,0.9,0,0,"Left_IFOF"
"83",84,"mean_RMSt",0.0743938390497918,0.9,0,0.216724192249448,"Left_IFOF"
"83",84,"timeintervention",0.140672889667305,0.9,0,0.298226439457241,"Left_IFOF"
"84",85,"time",0.0626825250449859,0.9,0,0.244947971509836,"Left_IFOF"
"84",85,"intervention",0.027144520768037,0.9,0,0,"Left_IFOF"
"84",85,"mean_RMSt",0.0455878327086705,0.9,0,0.185028452772971,"Left_IFOF"
"84",85,"timeintervention",0.0760923208725027,0.9,0,0.201788569948541,"Left_IFOF"
"85",86,"time",0.0334621150061895,0.9,0,0.202794597062745,"Left_IFOF"
"85",86,"intervention",0.0740312008106252,0.9,0,0.19592979784232,"Left_IFOF"
"85",86,"mean_RMSt",0.0426144133912921,0.9,0,0.181761127716762,"Left_IFOF"
"85",86,"timeintervention",0.0171453430377065,0.9,0,0,"Left_IFOF"
"86",87,"time",0.0233357861310537,0.9,0,0.17653656975453,"Left_IFOF"
"86",87,"intervention",0.1855240763559,0.9,0,0.346304934969636,"Left_IFOF"
"86",87,"mean_RMSt",0.0654105910494479,0.9,0,0.208513613202924,"Left_IFOF"
"86",87,"timeintervention",0.0546678462155719,0.9,0,0.144687770700431,"Left_IFOF"
"87",88,"time",0.100974849676166,0.9,0,0.288965603912963,"Left_IFOF"
"87",88,"intervention",0.262911049077478,0.9,0,0.430774597094126,"Left_IFOF"
"87",88,"mean_RMSt",0.10682248902541,0.9,0,0.251530151152134,"Left_IFOF"
"87",88,"timeintervention",0.0698090227887109,0.9,0,0.188115323087811,"Left_IFOF"
"88",89,"time",0.144111722483527,0.9,0,0.33250314350985,"Left_IFOF"
"88",89,"intervention",0.305389711915014,0.9,0.0726192222938683,0.476161952514775,"Left_IFOF"
"88",89,"mean_RMSt",0.159890126854395,0.9,0,0.305124334238191,"Left_IFOF"
"88",89,"timeintervention",0.0522697506841736,0.9,0,0.0783197998218493,"Left_IFOF"
"89",90,"time",0.0934506667782261,0.9,0,0.281472952231088,"Left_IFOF"
"89",90,"intervention",0.337028470846824,0.9,0.112433955393351,0.510848419446096,"Left_IFOF"
"89",90,"mean_RMSt",0.174859822662209,0.9,0.0117959393573965,0.319709805335577,"Left_IFOF"
"89",90,"timeintervention",0.0743049222870637,0.9,0,0.198574444576923,"Left_IFOF"
"9",10,"time",0.127288442882332,0.9,0,0.319043071635614,"Left_IFOF"
"9",10,"intervention",0.342206869818933,0.9,0.105433369730589,0.523071671188815,"Left_IFOF"
"9",10,"mean_RMSt",0.206566625852586,0.9,0.0645016235695294,0.34723180248451,"Left_IFOF"
"9",10,"timeintervention",0.0676820172452427,0.9,0,0.183356323377896,"Left_IFOF"
"90",91,"time",0.0305332173652626,0.9,0,0.197595300248096,"Left_IFOF"
"90",91,"intervention",0.344484139954379,0.9,0.118063260962853,0.520516855148562,"Left_IFOF"
"90",91,"mean_RMSt",0.158400473072042,0.9,0,0.303150342461879,"Left_IFOF"
"90",91,"timeintervention",0.1598337856535,0.9,0,0.323701826956924,"Left_IFOF"
"91",92,"time",0.00562918985315968,0.9,0,0,"Left_IFOF"
"91",92,"intervention",0.307072630032274,0.9,0.0653757263164164,0.481598601242816,"Left_IFOF"
"91",92,"mean_RMSt",0.1177094697518,0.9,0,0.26326836401639,"Left_IFOF"
"91",92,"timeintervention",0.222469962182949,0.9,0,0.396948017699676,"Left_IFOF"
"92",93,"time",0.0145341529256059,0.9,0,0.137420346504967,"Left_IFOF"
"92",93,"intervention",0.250683942867054,0.9,0,0.422391091644439,"Left_IFOF"
"92",93,"mean_RMSt",0.0874751828280884,0.9,0,0.23710297729339,"Left_IFOF"
"92",93,"timeintervention",0.262025843772712,0.9,0,0.444360457071742,"Left_IFOF"
"93",94,"time",0.0027963145230496,0.9,0,0,"Left_IFOF"
"93",94,"intervention",0.20191096304122,0.9,0,0.370933423953871,"Left_IFOF"
"93",94,"mean_RMSt",0.0772583014402373,0.9,0,0.231116607409847,"Left_IFOF"
"93",94,"timeintervention",0.239354912816061,0.9,0,0.42377616439132,"Left_IFOF"
"94",95,"time",0.0455638690270095,0.9,0,0.236881166544745,"Left_IFOF"
"94",95,"intervention",0.159949234343108,0.9,0,0.239664278076293,"Left_IFOF"
"94",95,"mean_RMSt",0.0611473975744947,0.9,0,0.214108480192832,"Left_IFOF"
"94",95,"timeintervention",0.166161670192485,0.9,0,0.340950135032329,"Left_IFOF"
"95",96,"time",0.0446848990451724,0.9,0,0.226528042507969,"Left_IFOF"
"95",96,"intervention",0.10081696376726,0.9,0,0.24673291906997,"Left_IFOF"
"95",96,"mean_RMSt",0.0742402796766615,0.9,0,0.227910436934789,"Left_IFOF"
"95",96,"timeintervention",0.103120471413995,0.9,0,0.256851479988062,"Left_IFOF"
"96",97,"time",0.0147533965517074,0.9,0,0.139677301626095,"Left_IFOF"
"96",97,"intervention",0.0664250860897712,0.9,0,0.180201567978058,"Left_IFOF"
"96",97,"mean_RMSt",0.0716888460610154,0.9,0,0.217139089845081,"Left_IFOF"
"96",97,"timeintervention",0.111779392807523,0.9,0,0.269059603000402,"Left_IFOF"
"97",98,"time",0.0330859725533796,0.9,0,0.207338128102444,"Left_IFOF"
"97",98,"intervention",0.0968833277955047,0.9,0,0.239198762349716,"Left_IFOF"
"97",98,"mean_RMSt",0.0891999217292678,0.9,0,0.232549079600279,"Left_IFOF"
"97",98,"timeintervention",0.1484418928351,0.9,0,0.314173718735752,"Left_IFOF"
"98",99,"time",0.138259493383836,0.9,0,0.326511660347777,"Left_IFOF"
"98",99,"intervention",0.161098982572579,0.9,0,0.317782022312153,"Left_IFOF"
"98",99,"mean_RMSt",0.150213487969248,0.9,0,0.294132678788306,"Left_IFOF"
"98",99,"timeintervention",0.158777774930228,0.9,0,0.320464703990356,"Left_IFOF"
"1",2,"time",0.0311941435287837,0.9,0,0.207338639343172,"Right_IFOF"
"1",2,"intervention",0.262741038835877,0.9,0,0.444579864608725,"Right_IFOF"
"1",2,"mean_RMSt",0.0573920892917595,0.9,0,0.196332689354626,"Right_IFOF"
"1",2,"timeintervention",0.190703982669688,0.9,0,0.369659144574081,"Right_IFOF"
"10",11,"time",0.226715029902586,0.9,0,0.415751313919758,"Right_IFOF"
"10",11,"intervention",0.363631685415662,0.9,0.144148325817206,0.538628144571645,"Right_IFOF"
"10",11,"mean_RMSt",0.149255792581684,0.9,0,0.292446704585789,"Right_IFOF"
"10",11,"timeintervention",0.0526453962048446,0.9,0,0.137668650139951,"Right_IFOF"
"11",12,"time",0.249018154239737,0.9,0.0488748521578976,0.440873495441541,"Right_IFOF"
"11",12,"intervention",0.345168998941599,0.9,0.121953662998868,0.519605898005509,"Right_IFOF"
"11",12,"mean_RMSt",0.154322640275999,0.9,0,0.29992578990052,"Right_IFOF"
"11",12,"timeintervention",0.0375732860197031,0.9,0,0,"Right_IFOF"
"12",13,"time",0.295288060386412,0.9,0.096949367593781,0.491033135240954,"Right_IFOF"
"12",13,"intervention",0.293023252161151,0.9,0.0472303211959688,0.464214145264994,"Right_IFOF"
"12",13,"mean_RMSt",0.154813940264372,0.9,0,0.304755560358048,"Right_IFOF"
"12",13,"timeintervention",0.0810026742839556,0.9,0,0.21267355962917,"Right_IFOF"
"13",14,"time",0.361438018300444,0.9,0.158610212159543,0.561797582525711,"Right_IFOF"
"13",14,"intervention",0.236550624397129,0.9,0,0.403713533229053,"Right_IFOF"
"13",14,"mean_RMSt",0.138477542880813,0.9,0,0.292428671700533,"Right_IFOF"
"13",14,"timeintervention",0.180853937208838,0.9,0,0.351173188096884,"Right_IFOF"
"14",15,"time",0.346669337697922,0.9,0.142875333518322,0.548024865206372,"Right_IFOF"
"14",15,"intervention",0.19317476313794,0.9,0,0.356531077093396,"Right_IFOF"
"14",15,"mean_RMSt",0.0961893261087307,0.9,0,0.250241079493804,"Right_IFOF"
"14",15,"timeintervention",0.231017417281894,0.9,0,0.409030874530817,"Right_IFOF"
"15",16,"time",0.346049500265821,0.9,0.141081508591627,0.548546650642143,"Right_IFOF"
"15",16,"intervention",0.163557474031986,0.9,0,0.323377736015122,"Right_IFOF"
"15",16,"mean_RMSt",0.0607597318607289,0.9,0,0.213264144540764,"Right_IFOF"
"15",16,"timeintervention",0.279820283787455,0.9,0,0.463620695159368,"Right_IFOF"
"16",17,"time",0.3293987978014,0.9,0.124246342395286,0.532070879855826,"Right_IFOF"
"16",17,"intervention",0.115325714652179,0.9,0,0.258755228845695,"Right_IFOF"
"16",17,"mean_RMSt",0.0154531399951444,0.9,0,0.130896407875102,"Right_IFOF"
"16",17,"timeintervention",0.28816765214564,0.9,0,0.473204194432735,"Right_IFOF"
"17",18,"time",0.286145329417281,0.9,0.0805495391881415,0.487885681289443,"Right_IFOF"
"17",18,"intervention",0.0790389098759203,0.9,0,0.206763441324928,"Right_IFOF"
"17",18,"mean_RMSt",0.0111681782007124,0.9,0,0.106161924623238,"Right_IFOF"
"17",18,"timeintervention",0.247383465857073,0.9,0,0.428816718473151,"Right_IFOF"
"18",19,"time",0.243180511639402,0.9,0.0152551131130779,0.444116035934612,"Right_IFOF"
