"model","node","fstat","pval","variable","tract"
"15",16,0.255729928333323,0.775375268856801,"timeintervention","rightAF"
"16",17,0.00979876545281127,0.921517259738933,"time","rightAF"
"16",17,0.337525274488812,0.714691623981778,"intervention","rightAF"
"16",17,0.656846139278567,0.419772796087882,"mean_RMSt","rightAF"
"16",17,0.251384540826199,0.778696508841217,"timeintervention","rightAF"
"17",18,0.29474914769296,0.589486901570447,"time","rightAF"
"17",18,0.0641349143853014,0.937933740393816,"intervention","rightAF"
"17",18,1.64964481021192,0.202338149155661,"mean_RMSt","rightAF"
"17",18,0.138665017237465,0.870857256884229,"timeintervention","rightAF"
"18",19,0.49796294158076,0.483552671574697,"time","rightAF"
"18",19,0.0620528211885697,0.939885249270006,"intervention","rightAF"
"18",19,2.16682613934854,0.144617789848174,"mean_RMSt","rightAF"
"18",19,0.0426446455800541,0.958287538888429,"timeintervention","rightAF"
"19",20,0.973827150052514,0.328217681682615,"time","rightAF"
"19",20,0.0856553735650084,0.918007517774567,"intervention","rightAF"
"19",20,1.80551249087498,0.182373804143449,"mean_RMSt","rightAF"
"19",20,0.00252313416137771,0.997480174199657,"timeintervention","rightAF"
"2",3,0.650793669184301,0.423558523727844,"time","rightAF"
"2",3,1.8411131456771,0.167213036936592,"intervention","rightAF"
"2",3,0.00148169656219775,0.969368440973993,"mean_RMSt","rightAF"
"2",3,0.00519720693515954,0.994816840957942,"timeintervention","rightAF"
"20",21,1.37759955493894,0.245456386598648,"time","rightAF"
"20",21,0.0838050259862922,0.919703099927639,"intervention","rightAF"
"20",21,1.48305680944569,0.226166746680498,"mean_RMSt","rightAF"
"20",21,0.00108438859484439,0.998916221451382,"timeintervention","rightAF"
"21",22,1.57161248795377,0.2149230955959,"time","rightAF"
"21",22,0.104280681662877,0.901111498702584,"intervention","rightAF"
"21",22,1.5303507573003,0.218846771977958,"mean_RMSt","rightAF"
"21",22,0.00180417997151832,0.99819750542372,"timeintervention","rightAF"
"22",23,2.10246185634621,0.152255540222963,"time","rightAF"
"22",23,0.163032167107362,0.849882622894799,"intervention","rightAF"
"22",23,1.37541532043662,0.243530249765723,"mean_RMSt","rightAF"
"22",23,0.0289721666516492,0.971457947106282,"timeintervention","rightAF"
"23",24,2.69784516747505,0.105759395538309,"time","rightAF"
"23",24,0.198776633137474,0.820194845356756,"intervention","rightAF"
"23",24,0.928475294670324,0.337465432170605,"mean_RMSt","rightAF"
"23",24,0.0996710988935119,0.905296031530924,"timeintervention","rightAF"
"24",25,3.4410607421924,0.0686201759395765,"time","rightAF"
"24",25,0.221874467698843,0.801582735627382,"intervention","rightAF"
"24",25,0.259353125004778,0.611633103093046,"mean_RMSt","rightAF"
"24",25,0.163938999468776,0.849207583139983,"timeintervention","rightAF"
"25",26,4.24972171604044,0.0437373474375812,"time","rightAF"
"25",26,0.260634947161486,0.771320320979853,"intervention","rightAF"
"25",26,0.00818121185872878,0.928101829464172,"mean_RMSt","rightAF"
"25",26,0.301352299595043,0.741044635388475,"timeintervention","rightAF"
"26",27,4.84284482867888,0.0319328883010685,"time","rightAF"
"26",27,0.379255669018369,0.685818342671377,"intervention","rightAF"
"26",27,0.0326656697179039,0.856930838028222,"mean_RMSt","rightAF"
"26",27,1.0709355099401,0.350141138914739,"timeintervention","rightAF"
"27",28,4.81756993020372,0.0325755174885798,"time","rightAF"
"27",28,0.360465048393477,0.698702813612633,"intervention","rightAF"
"27",28,0.124456873578118,0.725002642894935,"mean_RMSt","rightAF"
"27",28,2.13760860335398,0.128720166261398,"timeintervention","rightAF"
"28",29,4.64175546367219,0.0360018365143462,"time","rightAF"
"28",29,0.417342778468077,0.660525730894596,"intervention","rightAF"
"28",29,0.44579454436641,0.505983888857197,"mean_RMSt","rightAF"
"28",29,3.03732248356127,0.0574616898601952,"timeintervention","rightAF"
"29",30,4.42286049839335,0.0406053509001876,"time","rightAF"
"29",30,0.371289161399662,0.691291636256158,"intervention","rightAF"
"29",30,1.4564285074571,0.230640701129102,"mean_RMSt","rightAF"
"29",30,3.21270660677539,0.0494622602569347,"timeintervention","rightAF"
"3",4,0.0945822878757971,0.759597607719822,"time","rightAF"
"3",4,2.53494042965628,0.0872952271236706,"intervention","rightAF"
"3",4,0.414390869567804,0.52112321041726,"mean_RMSt","rightAF"
"3",4,0.00569885974842891,0.994317982145462,"timeintervention","rightAF"
"30",31,4.23406831582999,0.0448309254412114,"time","rightAF"
"30",31,0.347748380174332,0.707580735930061,"intervention","rightAF"
"30",31,1.87286326163183,0.174381642144784,"mean_RMSt","rightAF"
"30",31,2.06432866675621,0.138314622729353,"timeintervention","rightAF"
"31",32,3.50579090387171,0.0668231442822409,"time","rightAF"
"31",32,0.293755113976783,0.746443795137997,"intervention","rightAF"
"31",32,1.98238046191883,0.16226835050106,"mean_RMSt","rightAF"
"31",32,1.30228692244537,0.281336582088892,"timeintervention","rightAF"
"32",33,2.89122585294111,0.0949458808321906,"time","rightAF"
"32",33,0.147481024150733,0.863165410225935,"intervention","rightAF"
"32",33,2.2022121308289,0.140919737712684,"mean_RMSt","rightAF"
"32",33,0.814836817483642,0.448602699674984,"timeintervention","rightAF"
"33",34,2.42675392552879,0.125185212927258,"time","rightAF"
"33",34,0.0277347522766913,0.972657769591143,"intervention","rightAF"
"33",34,2.03713237025128,0.156539755954874,"mean_RMSt","rightAF"
"33",34,0.626097307598235,0.538837122541602,"timeintervention","rightAF"
"34",35,2.07173420409605,0.155781871843757,"time","rightAF"
"34",35,0.0095775333092182,0.99046957453038,"intervention","rightAF"
"34",35,1.44598926608905,0.231899246662586,"mean_RMSt","rightAF"
"34",35,0.576676049375437,0.565409026892141,"timeintervention","rightAF"
"35",36,1.67796065210908,0.200576661396406,"time","rightAF"
"35",36,0.0442780154362555,0.956716530089374,"intervention","rightAF"
"35",36,1.10479820139502,0.295621357117086,"mean_RMSt","rightAF"
"35",36,0.577651490149851,0.564807870663387,"timeintervention","rightAF"
"36",37,1.50926759456421,0.22442033239104,"time","rightAF"
"36",37,0.0946364386585909,0.909827486633439,"intervention","rightAF"
"36",37,0.786634670707969,0.377133441876632,"mean_RMSt","rightAF"
"36",37,0.717630663140382,0.492687722951455,"timeintervention","rightAF"
"37",38,1.49834179764638,0.226082542778327,"time","rightAF"
"37",38,0.186102625592804,0.830624920437853,"intervention","rightAF"
"37",38,0.588321633382736,0.444778552766701,"mean_RMSt","rightAF"
"37",38,1.02288939094505,0.366692707627135,"timeintervention","rightAF"
"38",39,1.42946370240816,0.237036718694038,"time","rightAF"
"38",39,0.199884949261648,0.819318689814365,"intervention","rightAF"
"38",39,0.616746308877997,0.43405894010129,"mean_RMSt","rightAF"
"38",39,1.54325587111358,0.223556365982059,"timeintervention","rightAF"
"39",40,1.71456257598779,0.196009493258447,"time","rightAF"
"39",40,0.20114411304423,0.818291401254065,"intervention","rightAF"
"39",40,0.931289029385335,0.336851624227406,"mean_RMSt","rightAF"
"39",40,1.96552675089997,0.150824167846357,"timeintervention","rightAF"
"4",5,7.57603385449256e-05,0.993086898281734,"time","rightAF"
"4",5,1.95032040794092,0.15068722245093,"intervention","rightAF"
"4",5,0.902256781818889,0.344312329685614,"mean_RMSt","rightAF"
"4",5,0.0560886333342547,0.945513649319582,"timeintervention","rightAF"
"40",41,1.94628007814812,0.168811080249627,"time","rightAF"
"40",41,0.246794519035131,0.782015541671969,"intervention","rightAF"
"40",41,0.906020451045704,0.34348100596418,"mean_RMSt","rightAF"
"40",41,2.04756447691353,0.13986906398708,"timeintervention","rightAF"
"41",42,1.73908325289126,0.192781277580004,"time","rightAF"
"41",42,0.357830699218131,0.700521263540951,"intervention","rightAF"
"41",42,0.918485392415322,0.340151637051937,"mean_RMSt","rightAF"
"41",42,1.47953589237928,0.23740635529418,"timeintervention","rightAF"
"42",43,1.1415034462614,0.289930709445022,"time","rightAF"
"42",43,0.526022689592831,0.593388836265905,"intervention","rightAF"
"42",43,0.744611694738424,0.390157810160175,"mean_RMSt","rightAF"
"42",43,0.949090533845872,0.393684838351342,"timeintervention","rightAF"
"43",44,0.802203054479049,0.374267730292431,"time","rightAF"
"43",44,0.697635791572233,0.501493374135944,"intervention","rightAF"
"43",44,0.488493001473077,0.486108650595157,"mean_RMSt","rightAF"
"43",44,0.681570978934369,0.51026694142827,"timeintervention","rightAF"
"44",45,0.833643875189961,0.365361906537235,"time","rightAF"
"44",45,0.747286532883166,0.478091432417269,"intervention","rightAF"
"44",45,0.448546627394687,0.50444477839852,"mean_RMSt","rightAF"
"44",45,0.678362691657816,0.51213944635839,"timeintervention","rightAF"
"45",46,1.02718323192098,0.315997796557011,"time","rightAF"
"45",46,0.527627467281019,0.593171307213263,"intervention","rightAF"
"45",46,0.695318434744552,0.406185334502806,"mean_RMSt","rightAF"
"45",46,1.02756820598519,0.366416495687115,"timeintervention","rightAF"
"46",47,1.14540846308981,0.291022143726102,"time","rightAF"
"46",47,0.234412273225043,0.792046970181877,"intervention","rightAF"
"46",47,1.07044954524236,0.303139188554393,"mean_RMSt","rightAF"
"46",47,1.20789583357333,0.310655097309037,"timeintervention","rightAF"
"47",48,1.35681540064286,0.25161061376649,"time","rightAF"
"47",48,0.170730989279909,0.843679061026971,"intervention","rightAF"
"47",48,1.34897216157457,0.248022171473432,"mean_RMSt","rightAF"
"47",48,1.21354454290298,0.30991033921238,"timeintervention","rightAF"
"48",49,1.82513500443038,0.184409414915441,"time","rightAF"
"48",49,0.738980918904512,0.483873482944069,"intervention","rightAF"
"48",49,1.53719718516576,0.217741703430961,"mean_RMSt","rightAF"
"48",49,1.32964517916408,0.277241886931111,"timeintervention","rightAF"
"49",50,1.64406795011272,0.206681904335654,"time","rightAF"
"49",50,1.95237045523558,0.15396456497052,"intervention","rightAF"
"49",50,1.82960978783088,0.17901195146241,"mean_RMSt","rightAF"
"49",50,1.13982605885129,0.330240884760169,"timeintervention","rightAF"
"5",6,0.00112745034792575,0.973333373443665,"time","rightAF"
"5",6,1.54386875120832,0.221652990073979,"intervention","rightAF"
"5",6,0.803402846211626,0.372056713768721,"mean_RMSt","rightAF"
"5",6,0.0629736121839905,0.939039490491139,"timeintervention","rightAF"
"50",51,1.94112725218864,0.170477568348461,"time","rightAF"
"50",51,3.27289593634622,0.0465158799700888,"intervention","rightAF"
"50",51,1.47936579727026,0.226505147379786,"mean_RMSt","rightAF"
"50",51,0.622144589954633,0.541805327146036,"timeintervention","rightAF"
"51",52,1.60219438062548,0.211818426040508,"time","rightAF"
"51",52,3.67815649230351,0.0318244050731908,"intervention","rightAF"
"51",52,0.77073297851948,0.381933099314953,"mean_RMSt","rightAF"
"51",52,0.496163229996853,0.612276922142912,"timeintervention","rightAF"
"52",53,1.0159003905061,0.31828250183352,"time","rightAF"
"52",53,2.98273695708903,0.0581987381681318,"intervention","rightAF"
"52",53,0.258274892496667,0.612364336346036,"mean_RMSt","rightAF"
"52",53,0.391502479580446,0.678229256211233,"timeintervention","rightAF"
"53",54,0.683836419667618,0.412078145324138,"time","rightAF"
"53",54,2.23423086722746,0.115418440505316,"intervention","rightAF"
"53",54,0.0349941888706318,0.851979382073829,"mean_RMSt","rightAF"
"53",54,0.165169140368413,0.848231136279173,"timeintervention","rightAF"
"54",55,0.28342207800575,0.596741200156982,"time","rightAF"
"54",55,1.42872787642769,0.247044053867057,"intervention","rightAF"
"54",55,0.0599562032276681,0.80706820340945,"mean_RMSt","rightAF"
"54",55,0.0521992209586837,0.949193306218467,"timeintervention","rightAF"
"55",56,0.00404505404046655,0.949523909090495,"time","rightAF"
"55",56,0.835833900522873,0.438061857303159,"intervention","rightAF"
"55",56,0.706982468978541,0.402408255168197,"mean_RMSt","rightAF"
"55",56,0.111625895927472,0.894600641958482,"timeintervention","rightAF"
"56",57,0.173832164915513,0.678378531235988,"time","rightAF"
"56",57,0.549872717640796,0.579655520441033,"intervention","rightAF"
"56",57,1.59977616011645,0.208786805173055,"mean_RMSt","rightAF"
"56",57,0.33916013145667,0.713982894333952,"timeintervention","rightAF"
"57",58,0.544570942889644,0.463825855184636,"time","rightAF"
"57",58,0.503452453535463,0.606777165096832,"intervention","rightAF"
"57",58,1.8083540038626,0.181709335596246,"mean_RMSt","rightAF"
"57",58,0.685518554876254,0.508604136415765,"timeintervention","rightAF"
"58",59,0.800613831033769,0.375004256213108,"time","rightAF"
"58",59,0.582498724071582,0.561384757075581,"intervention","rightAF"
"58",59,1.2235678214908,0.27129918218915,"mean_RMSt","rightAF"
"58",59,0.869571652000871,0.425533885791492,"timeintervention","rightAF"
"59",60,0.699961886435095,0.406576137989834,"time","rightAF"
"59",60,0.671236576515159,0.514549241819075,"intervention","rightAF"
"59",60,0.834931152880038,0.363043434913781,"mean_RMSt","rightAF"
"59",60,1.13333555575743,0.330243938303566,"timeintervention","rightAF"
"6",7,0.0465311688370797,0.829933675106571,"time","rightAF"
"6",7,1.71272579288513,0.188543805712728,"intervention","rightAF"
"6",7,0.878840586846221,0.350595910850351,"mean_RMSt","rightAF"
"6",7,0.0753607968157585,0.927500789737371,"timeintervention","rightAF"
"60",61,0.450580481082021,0.505031817089497,"time","rightAF"
"60",61,0.824092704136805,0.443149485289666,"intervention","rightAF"
"60",61,0.431078683697101,0.512975809144402,"mean_RMSt","rightAF"
"60",61,1.46586006362938,0.240953776243919,"timeintervention","rightAF"
"61",62,0.228077799435946,0.634966623245449,"time","rightAF"
"61",62,0.965887976888289,0.386130357400516,"intervention","rightAF"
"61",62,0.198290407566013,0.65705248349455,"mean_RMSt","rightAF"
"61",62,1.36715649147434,0.264572995470746,"timeintervention","rightAF"
"62",63,0.00622357063153188,0.937419457105996,"time","rightAF"
"62",63,0.80513400400371,0.451601660984625,"intervention","rightAF"
"62",63,0.169282045435533,0.68158533138404,"mean_RMSt","rightAF"
"62",63,0.889591513714664,0.41737022009069,"timeintervention","rightAF"
"63",64,0.116502776306564,0.734202638305085,"time","rightAF"
"63",64,0.473440564523001,0.625083202897982,"intervention","rightAF"
"63",64,0.116379763676436,0.733664969900315,"mean_RMSt","rightAF"
"63",64,0.806882938475997,0.452038817691752,"timeintervention","rightAF"
"64",65,0.457480384779724,0.501773921050783,"time","rightAF"
"64",65,0.157832496308629,0.854333373512505,"intervention","rightAF"
"64",65,0.150687699551226,0.698659751905755,"mean_RMSt","rightAF"
"64",65,1.20113531548703,0.309608492547935,"timeintervention","rightAF"
"65",66,0.686371152884009,0.411100360434241,"time","rightAF"
"65",66,0.0229427156149331,0.977326571087913,"intervention","rightAF"
"65",66,0.287199831508777,0.593151885010003,"mean_RMSt","rightAF"
"65",66,1.41840603274558,0.251775554848206,"timeintervention","rightAF"
"66",67,0.93105480351036,0.338926137753651,"time","rightAF"
"66",67,0.177213665308368,0.838008405259434,"intervention","rightAF"
"66",67,0.371547640402515,0.543485868252894,"mean_RMSt","rightAF"
"66",67,1.57599824476006,0.216942064279972,"timeintervention","rightAF"
"67",68,1.07972036672733,0.303329184899605,"time","rightAF"
"67",68,0.431672365607296,0.651253261480388,"intervention","rightAF"
"67",68,0.171487759649602,0.679642740011223,"mean_RMSt","rightAF"
"67",68,1.68962648917654,0.194763105097726,"timeintervention","rightAF"
"68",69,1.32109265275397,0.255336465638971,"time","rightAF"
"68",69,0.624939011237128,0.538397655105208,"intervention","rightAF"
"68",69,0.125254207422477,0.724122958302765,"mean_RMSt","rightAF"
"68",69,1.93493156736495,0.154764435470364,"timeintervention","rightAF"
"69",70,1.54858992664501,0.21850943723754,"time","rightAF"
"69",70,0.625972819287545,0.537831545584997,"intervention","rightAF"
"69",70,0.150154256338468,0.699177133309382,"mean_RMSt","rightAF"
"69",70,1.8651591961681,0.16500173626546,"timeintervention","rightAF"
"7",8,0.0742087533070983,0.78621057111613,"time","rightAF"
"7",8,1.57934102663477,0.213877691842376,"intervention","rightAF"
"7",8,0.584847129355937,0.446072839343048,"mean_RMSt","rightAF"
"7",8,0.0358277414660183,0.96482773997332,"timeintervention","rightAF"
"70",71,2.3406275003651,0.131730867381194,"time","rightAF"
"70",71,0.381410773809414,0.684359804630045,"intervention","rightAF"
"70",71,0.132412288300164,0.716694353942674,"mean_RMSt","rightAF"
"70",71,2.03500811480672,0.141019365643982,"timeintervention","rightAF"
"71",72,3.27105244098746,0.0760792819549945,"time","rightAF"
"71",72,0.398040254128732,0.673192854804515,"intervention","rightAF"
"71",72,0.113593298852677,0.736806528944097,"mean_RMSt","rightAF"
"71",72,2.35800950950323,0.104955360469174,"timeintervention","rightAF"
"72",73,3.64708068133485,0.0616611460769426,"time","rightAF"
"72",73,0.507201150416207,0.604457362703189,"intervention","rightAF"
"72",73,0.0286525439793446,0.86594466416253,"mean_RMSt","rightAF"
"72",73,2.00144932537698,0.146071791867571,"timeintervention","rightAF"
"73",74,2.21706183367142,0.142613950935976,"time","rightAF"
"73",74,0.670883739475208,0.514681969011068,"intervention","rightAF"
"73",74,0.00771262891727655,0.93020471970548,"mean_RMSt","rightAF"
"73",74,2.01467852890768,0.144513983038778,"timeintervention","rightAF"
"74",75,0.853892164419958,0.359766399251823,"time","rightAF"
"74",75,0.905810573999294,0.40921992311674,"intervention","rightAF"
"74",75,0.108098206048161,0.743024785757199,"mean_RMSt","rightAF"
"74",75,2.05304149780916,0.1394848853539,"timeintervention","rightAF"
