"time","intervention","tract","node","mean_fa","sd","se"
"ses-01","ActiveControl","Left_ILF",96,0.313365909090909,0.034286468059445,0.00730989955157743
"ses-01","ActiveControl","Left_ILF",97,0.297804090909091,0.0316638480438453,0.006750755085523
"ses-01","ActiveControl","Left_ILF",98,0.271425454545455,0.0266492229364551,0.00568163342037259
"ses-01","ActiveControl","Left_ILF",99,0.227084090909091,0.0100656420130163,0.00214600208775421
"ses-01","ActiveControl","Left_SLF",2,0.2122535,0.00748558563964244,0.00167382783416367
"ses-01","ActiveControl","Left_SLF",3,0.247022,0.0147356247880684,0.00329498587170519
"ses-01","ActiveControl","Left_SLF",4,0.276288,0.0226726493239855,0.00506975851184463
"ses-01","ActiveControl","Left_SLF",5,0.2996895,0.0288081266814546,0.00644169295641579
"ses-01","ActiveControl","Left_SLF",6,0.3186695,0.033744896140399,0.00754558816636025
"ses-01","ActiveControl","Left_SLF",7,0.333145,0.0361278790876024,0.00807843935227721
"ses-01","ActiveControl","Left_SLF",8,0.3445265,0.036725024348815,0.00821196509192852
"ses-01","ActiveControl","Left_SLF",9,0.3552605,0.0384446546109845,0.00859648610816621
"ses-01","ActiveControl","Left_SLF",10,0.3652415,0.0413546841075056,0.00924718848524128
"ses-01","ActiveControl","Left_SLF",11,0.374872,0.0473190362939639,0.0105808581783083
"ses-01","ActiveControl","Left_SLF",12,0.3860395,0.0551183451622149,0.0123248366590009
"ses-01","ActiveControl","Left_SLF",13,0.395655,0.0621860063375236,0.0139052137419936
"ses-01","ActiveControl","Left_SLF",14,0.404035,0.0684889096285323,0.0153145857634238
"ses-01","ActiveControl","Left_SLF",15,0.413812,0.0741818866102274,0.016587574115965
"ses-01","ActiveControl","Left_SLF",16,0.4233205,0.0751867874363575,0.0168122767717522
"ses-01","ActiveControl","Left_SLF",17,0.4306075,0.0721198444750491,0.0161264874772922
"ses-01","ActiveControl","Left_SLF",18,0.435772,0.0689139795305484,0.0154096342830335
"ses-01","ActiveControl","Left_SLF",19,0.4379735,0.0673508325486775,0.0150601039920048
"ses-01","ActiveControl","Left_SLF",20,0.437701,0.067285768488237,0.0150455552258011
"ses-01","ActiveControl","Left_SLF",21,0.4345085,0.0675044260751607,0.0150944485486169
"ses-01","ActiveControl","Left_SLF",22,0.430329,0.0706496697872866,0.0157977464232286
"ses-01","ActiveControl","Left_SLF",23,0.42535,0.0765153436281006,0.0171093509674188
"ses-01","ActiveControl","Left_SLF",24,0.420293,0.0815518424135999,0.018235546332716
"ses-01","ActiveControl","Left_SLF",25,0.4156525,0.0819691433518864,0.0183288576592243
"ses-01","ActiveControl","Left_SLF",26,0.4129025,0.0785569910370138,0.0175658772066605
"ses-01","ActiveControl","Left_SLF",27,0.41284,0.0745770772599167,0.0166759414316427
"ses-01","ActiveControl","Left_SLF",28,0.41441,0.0723776127789453,0.0161841262222879
"ses-01","ActiveControl","Left_SLF",29,0.4154115,0.0716575257203905,0.0160231098610233
"ses-01","ActiveControl","Left_SLF",30,0.4159695,0.0708815110979324,0.0158495877162883
"ses-01","ActiveControl","Left_SLF",31,0.4160055,0.0696681647809627,0.0155782752317889
"ses-01","ActiveControl","Left_SLF",32,0.416253,0.067608858505532,0.0151178003499534
"ses-01","ActiveControl","Left_SLF",33,0.4174445,0.0656333767365516,0.0146760691975783
"ses-01","ActiveControl","Left_SLF",34,0.41944,0.064212911966036,0.0143584436189266
"ses-01","ActiveControl","Left_SLF",35,0.4212525,0.0649519268281104,0.0145236923657247
"ses-01","ActiveControl","Left_SLF",36,0.422837,0.0666990462411097,0.0149143601429523
"ses-01","ActiveControl","Left_SLF",37,0.4235865,0.0679744896634024,0.0151995579623225
"ses-01","ActiveControl","Left_SLF",38,0.4231775,0.0696692137608329,0.0155785097908186
"ses-01","ActiveControl","Left_SLF",39,0.422005,0.0705988328142671,0.0157863789304844
"ses-01","ActiveControl","Left_SLF",40,0.419644,0.0718691927557867,0.0160704400489974
"ses-01","ActiveControl","Left_SLF",41,0.416995,0.0741986450081983,0.0165913214076707
"ses-01","ActiveControl","Left_SLF",42,0.4146005,0.0753751734553298,0.0168544011661955
"ses-01","ActiveControl","Left_SLF",43,0.4120625,0.0769176212700452,0.0171993029827405
"ses-01","ActiveControl","Left_SLF",44,0.4101725,0.0779458074140043,0.0174292123938821
"ses-01","ActiveControl","Left_SLF",45,0.4092945,0.0776490960719407,0.0173628657208271
"ses-01","ActiveControl","Left_SLF",46,0.407947,0.0773063718419667,0.0172862302532513
"ses-01","ActiveControl","Left_SLF",47,0.4073215,0.0751186304086655,0.0167970363970459
"ses-01","ActiveControl","Left_SLF",48,0.406446,0.0713380964436992,0.0159516833033547
"ses-01","ActiveControl","Left_SLF",49,0.4045465,0.0671120577663327,0.0150067123275413
"ses-01","ActiveControl","Left_SLF",50,0.4027525,0.062219359897484,0.0139126718247298
"ses-01","ActiveControl","Left_SLF",51,0.400292,0.0589290177470453,0.0131769289529685
"ses-01","ActiveControl","Left_SLF",52,0.3980755,0.0584760569513621,0.0130756438399395
"ses-01","ActiveControl","Left_SLF",53,0.397256,0.0592417170226309,0.0132468506366409
"ses-01","ActiveControl","Left_SLF",54,0.3986515,0.060159814203503,0.013452143407279
"ses-01","ActiveControl","Left_SLF",55,0.401706,0.0610032577559765,0.0136407431191305
"ses-01","ActiveControl","Left_SLF",56,0.4046205,0.0613888075239333,0.0137269546681165
"ses-01","ActiveControl","Left_SLF",57,0.407318,0.0615507809690075,0.0137631730314901
"ses-01","ActiveControl","Left_SLF",58,0.409792,0.0625775039955717,0.0139927552796363
"ses-01","ActiveControl","Left_SLF",59,0.4117465,0.0639082166099412,0.014290311666061
"ses-01","ActiveControl","Left_SLF",60,0.4133075,0.065300606660759,0.0146016595465433
"ses-01","ActiveControl","Left_SLF",61,0.41476,0.0667316427743872,0.0149216489493762
"ses-01","ActiveControl","Left_SLF",62,0.417161,0.0686243954551073,0.0153448813152448
"ses-01","ActiveControl","Left_SLF",63,0.4207975,0.0694912345002477,0.0155387124182933
"ses-01","ActiveControl","Left_SLF",64,0.423731,0.0690689847296089,0.01544429449923
"ses-01","ActiveControl","Left_SLF",65,0.4246335,0.0668278583002628,0.0149431633950111
"ses-01","ActiveControl","Left_SLF",66,0.4233505,0.0634841513147801,0.0141954877833731
"ses-01","ActiveControl","Left_SLF",67,0.4186585,0.0598171888053839,0.0133755300391778
"ses-01","ActiveControl","Left_SLF",68,0.412317,0.0558356672557491,0.0124852347552914
"ses-01","ActiveControl","Left_SLF",69,0.406719,0.0529927282896337,0.0118495342768797
"ses-01","ActiveControl","Left_SLF",70,0.4021845,0.0515533346182685,0.0115276760673241
"ses-01","ActiveControl","Left_SLF",71,0.3988065,0.0506477294420153,0.0113251765938364
"ses-01","ActiveControl","Left_SLF",72,0.395996,0.0500370322229867,0.0111886205442946
"ses-01","ActiveControl","Left_SLF",73,0.393272,0.0490181887401852,0.0109608002156969
"ses-01","ActiveControl","Left_SLF",74,0.3919465,0.0471640648526084,0.0105462055105641
"ses-01","ActiveControl","Left_SLF",75,0.3930915,0.0437307858890471,0.0097785009957398
"ses-01","ActiveControl","Left_SLF",76,0.395583,0.0401296548832984,0.00897326362326615
"ses-01","ActiveControl","Left_SLF",77,0.3983745,0.0375991615912964,0.0084074281215138
"ses-01","ActiveControl","Left_SLF",78,0.400646,0.0382424557954005,0.00855127307850462
"ses-01","ActiveControl","Left_SLF",79,0.4031535,0.0416672135750072,0.00931707219867181
"ses-01","ActiveControl","Left_SLF",80,0.404702,0.0454218390088663,0.0101566319686877
"ses-01","ActiveControl","Left_SLF",81,0.4052495,0.0503727929358488,0.0112636989221079
"ses-01","ActiveControl","Left_SLF",82,0.4053855,0.0542236930613411,0.0121247863676242
"ses-01","ActiveControl","Left_SLF",83,0.405422,0.0556276456827945,0.0124387197175001
"ses-01","ActiveControl","Left_SLF",84,0.403936,0.0555107561317245,0.0124125824192949
"ses-01","ActiveControl","Left_SLF",85,0.4010655,0.0517999800320018,0.0115828276584688
"ses-01","ActiveControl","Left_SLF",86,0.3970075,0.0483255815305223,0.0108059285354456
"ses-01","ActiveControl","Left_SLF",87,0.3924095,0.0451778257759501,0.0101020689510667
"ses-01","ActiveControl","Left_SLF",88,0.3855945,0.0399410393712111,0.00893108791260234
"ses-01","ActiveControl","Left_SLF",89,0.376911,0.0348840393152423,0.00780030832386569
"ses-01","ActiveControl","Left_SLF",90,0.3665,0.0333753055574422,0.00746294519962672
"ses-01","ActiveControl","Left_SLF",91,0.3550195,0.0340972033850903,0.00762436646116978
"ses-01","ActiveControl","Left_SLF",92,0.343461,0.0320624393956542,0.00716937940131501
"ses-01","ActiveControl","Left_SLF",93,0.330325,0.0277749130464317,0.00621065936409671
"ses-01","ActiveControl","Left_SLF",94,0.3178105,0.025502698820032,0.00570257681712953
"ses-01","ActiveControl","Left_SLF",95,0.3042065,0.0256895928703066,0.00574436759722994
"ses-01","ActiveControl","Left_SLF",96,0.286135,0.0261622545503612,0.00585005796192608
"ses-01","ActiveControl","Left_SLF",97,0.2628525,0.0211744726834236,0.00473475603078476
"ses-01","ActiveControl","Left_SLF",98,0.2377335,0.0121759833818788,0.00272263265347888
"ses-01","ActiveControl","Left_SLF",99,0.2095795,0.00475622304266515,0.00106352380395502
"ses-01","ActiveControl","Right_Arcuate",2,0.225991875,0.0152341652079572,0.0038085413019893
"ses-01","ActiveControl","Right_Arcuate",3,0.26017,0.0229648191806511,0.00574120479516277
"ses-01","ActiveControl","Right_Arcuate",4,0.2859775,0.0278563767684648,0.00696409419211621
"ses-01","ActiveControl","Right_Arcuate",5,0.31008,0.0361417145876248,0.00903542864690621
"ses-01","ActiveControl","Right_Arcuate",6,0.329488125,0.0413621466591133,0.0103405366647783
"ses-01","ActiveControl","Right_Arcuate",7,0.34476625,0.0453251932704098,0.0113312983176024
"ses-01","ActiveControl","Right_Arcuate",8,0.35666,0.0466325691621925,0.0116581422905481
"ses-01","ActiveControl","Right_Arcuate",9,0.367846875,0.0463210213932796,0.0115802553483199
"ses-01","ActiveControl","Right_Arcuate",10,0.37343125,0.0448761954529719,0.011219048863243
"ses-01","ActiveControl","Right_Arcuate",11,0.37969125,0.0482787766863798,0.012069694171595
"ses-01","ActiveControl","Right_Arcuate",12,0.3869875,0.0519057026411036,0.0129764256602759
"ses-01","ActiveControl","Right_Arcuate",13,0.397251875,0.0515733594302007,0.0128933398575502
"ses-01","ActiveControl","Right_Arcuate",14,0.408310625,0.0484505773572411,0.0121126443393103
"ses-01","ActiveControl","Right_Arcuate",15,0.417915625,0.0453278563312157,0.0113319640828039
"ses-01","ActiveControl","Right_Arcuate",16,0.4262075,0.0414705542925741,0.0103676385731435
"ses-01","ActiveControl","Right_Arcuate",17,0.4288175,0.0408692334974204,0.0102173083743551
"ses-01","ActiveControl","Right_Arcuate",18,0.426091875,0.0442085931644893,0.0110521482911223
"ses-01","ActiveControl","Right_Arcuate",19,0.423891875,0.047506124828805,0.0118765312072012
"ses-01","ActiveControl","Right_Arcuate",20,0.41823125,0.0476227458084195,0.0119056864521049
"ses-01","ActiveControl","Right_Arcuate",21,0.411294375,0.0485443761203774,0.0121360940300943
"ses-01","ActiveControl","Right_Arcuate",22,0.40374,0.049424547072617,0.0123561367681542
"ses-01","ActiveControl","Right_Arcuate",23,0.39476125,0.0511758709907967,0.0127939677476992
"ses-01","ActiveControl","Right_Arcuate",24,0.38956875,0.0529774817414594,0.0132443704353649
"ses-01","ActiveControl","Right_Arcuate",25,0.38639375,0.0542187283602262,0.0135546820900566
"ses-01","ActiveControl","Right_Arcuate",26,0.382798125,0.0560549831527046,0.0140137457881762
"ses-01","ActiveControl","Right_Arcuate",27,0.379981875,0.0586589440999126,0.0146647360249781
"ses-01","ActiveControl","Right_Arcuate",28,0.379245625,0.0601418236026311,0.0150354559006578
"ses-01","ActiveControl","Right_Arcuate",29,0.3791475,0.0591148103834113,0.0147787025958528
"ses-01","ActiveControl","Right_Arcuate",30,0.379986875,0.0565016050177633,0.0141254012544408
"ses-01","ActiveControl","Right_Arcuate",31,0.380735625,0.054721700018518,0.0136804250046295
"ses-01","ActiveControl","Right_Arcuate",32,0.381534375,0.0565124756690945,0.0141281189172736
"ses-01","ActiveControl","Right_Arcuate",33,0.381904375,0.0588780202303882,0.014719505057597
"ses-01","ActiveControl","Right_Arcuate",34,0.38317625,0.0630367505375502,0.0157591876343875
"ses-01","ActiveControl","Right_Arcuate",35,0.38382625,0.0677598045919064,0.0169399511479766
"ses-01","ActiveControl","Right_Arcuate",36,0.38471,0.0722047093570311,0.0180511773392578
"ses-01","ActiveControl","Right_Arcuate",37,0.3858375,0.0768338680097087,0.0192084670024272
"ses-01","ActiveControl","Right_Arcuate",38,0.38855875,0.0806725823622871,0.0201681455905718
"ses-01","ActiveControl","Right_Arcuate",39,0.39333875,0.0796423002241899,0.0199105750560475
"ses-01","ActiveControl","Right_Arcuate",40,0.396393125,0.0787668990307265,0.0196917247576816
"ses-01","ActiveControl","Right_Arcuate",41,0.40068375,0.0803522554651289,0.0200880638662822
"ses-01","ActiveControl","Right_Arcuate",42,0.406060625,0.0789303020365647,0.0197325755091412
"ses-01","ActiveControl","Right_Arcuate",43,0.413276875,0.0716545875450414,0.0179136468862603
"ses-01","ActiveControl","Right_Arcuate",44,0.41886,0.0606364653763174,0.0151591163440793
"ses-01","ActiveControl","Right_Arcuate",45,0.422466875,0.0551183687130101,0.0137795921782525
"ses-01","ActiveControl","Right_Arcuate",46,0.42355125,0.0540506932271302,0.0135126733067825
"ses-01","ActiveControl","Right_Arcuate",47,0.42088375,0.0548170666702746,0.0137042666675687
"ses-01","ActiveControl","Right_Arcuate",48,0.413513125,0.0540260547907211,0.0135065136976803
"ses-01","ActiveControl","Right_Arcuate",49,0.403376875,0.054093196456825,0.0135232991142063
"ses-01","ActiveControl","Right_Arcuate",50,0.398163125,0.0524905871839577,0.0131226467959894
"ses-01","ActiveControl","Right_Arcuate",51,0.397063125,0.0484994071054826,0.0121248517763706
"ses-01","ActiveControl","Right_Arcuate",52,0.39915,0.0463757915296332,0.0115939478824083
"ses-01","ActiveControl","Right_Arcuate",53,0.4031975,0.0448892881802923,0.0112223220450731
"ses-01","ActiveControl","Right_Arcuate",54,0.40827875,0.0438016836624651,0.0109504209156163
"ses-01","ActiveControl","Right_Arcuate",55,0.411914375,0.0402511536842941,0.0100627884210735
"ses-01","ActiveControl","Right_Arcuate",56,0.414183125,0.0385919314051958,0.00964798285129894
"ses-01","ActiveControl","Right_Arcuate",57,0.41684125,0.0392573355990104,0.00981433389975261
"ses-01","ActiveControl","Right_Arcuate",58,0.419451875,0.0438020572148158,0.010950514303704
"ses-01","ActiveControl","Right_Arcuate",59,0.42488375,0.0494543819258382,0.0123635954814595
"ses-01","ActiveControl","Right_Arcuate",60,0.43132375,0.0585291470266453,0.0146322867566613
"ses-01","ActiveControl","Right_Arcuate",61,0.436165,0.0664352737632653,0.0166088184408163
"ses-01","ActiveControl","Right_Arcuate",62,0.438928125,0.0727987203384556,0.0181996800846139
"ses-01","ActiveControl","Right_Arcuate",63,0.438923125,0.0770660564034734,0.0192665141008683
"ses-01","ActiveControl","Right_Arcuate",64,0.4383825,0.0803589167423255,0.0200897291855814
"ses-01","ActiveControl","Right_Arcuate",65,0.43711125,0.0834366902407648,0.0208591725601912
"ses-01","ActiveControl","Right_Arcuate",66,0.438298125,0.0832794349339419,0.0208198587334855
"ses-01","ActiveControl","Right_Arcuate",67,0.44156875,0.0820845353583731,0.0205211338395933
"ses-01","ActiveControl","Right_Arcuate",68,0.445555,0.0836880472548699,0.0209220118137175
"ses-01","ActiveControl","Right_Arcuate",69,0.448183125,0.0838480193142132,0.0209620048285533
"ses-01","ActiveControl","Right_Arcuate",70,0.453290625,0.0810292615021471,0.0202573153755368
"ses-01","ActiveControl","Right_Arcuate",71,0.457991875,0.0750268639194211,0.0187567159798553
"ses-01","ActiveControl","Right_Arcuate",72,0.458934375,0.0702952346387482,0.0175738086596871
"ses-01","ActiveControl","Right_Arcuate",73,0.460920625,0.0712402666538852,0.0178100666634713
"ses-01","ActiveControl","Right_Arcuate",74,0.4623425,0.0714989426961453,0.0178747356740363
"ses-01","ActiveControl","Right_Arcuate",75,0.461586875,0.0649866090533273,0.0162466522633318
"ses-01","ActiveControl","Right_Arcuate",76,0.461659375,0.0590630467064644,0.0147657616766161
"ses-01","ActiveControl","Right_Arcuate",77,0.4616075,0.0559225971619106,0.0139806492904777
"ses-01","ActiveControl","Right_Arcuate",78,0.460960625,0.0535452637767027,0.0133863159441757
"ses-01","ActiveControl","Right_Arcuate",79,0.45912,0.0523915719685269,0.0130978929921317
"ses-01","ActiveControl","Right_Arcuate",80,0.451700625,0.0573493744771176,0.0143373436192794
"ses-01","ActiveControl","Right_Arcuate",81,0.4437475,0.0616190201696414,0.0154047550424103
"ses-01","ActiveControl","Right_Arcuate",82,0.44003,0.0632401402064649,0.0158100350516162
"ses-01","ActiveControl","Right_Arcuate",83,0.437295625,0.0654810271726348,0.0163702567931587
"ses-01","ActiveControl","Right_Arcuate",84,0.436389375,0.0652463347086767,0.0163115836771692
"ses-01","ActiveControl","Right_Arcuate",85,0.434636875,0.0636217102063701,0.0159054275515925
"ses-01","ActiveControl","Right_Arcuate",86,0.4269025,0.0637876105525203,0.0159469026381301
"ses-01","ActiveControl","Right_Arcuate",87,0.415911875,0.0603518785367669,0.0150879696341917
"ses-01","ActiveControl","Right_Arcuate",88,0.4029575,0.0585067412070324,0.0146266853017581
"ses-01","ActiveControl","Right_Arcuate",89,0.391868125,0.0564540804806585,0.0141135201201646
"ses-01","ActiveControl","Right_Arcuate",90,0.38136125,0.0541040766024151,0.0135260191506038
"ses-01","ActiveControl","Right_Arcuate",91,0.370728125,0.0585732182507501,0.0146433045626875
"ses-01","ActiveControl","Right_Arcuate",92,0.3633875,0.0648760424707508,0.0162190106176877
"ses-01","ActiveControl","Right_Arcuate",93,0.355910625,0.0667078234760861,0.0166769558690215
"ses-01","ActiveControl","Right_Arcuate",94,0.346206875,0.0658677942263896,0.0164669485565974
"ses-01","ActiveControl","Right_Arcuate",95,0.3343025,0.0577933640365974,0.0144483410091493
"ses-01","ActiveControl","Right_Arcuate",96,0.317806875,0.0466698083302614,0.0116674520825653
"ses-01","ActiveControl","Right_Arcuate",97,0.2969225,0.0345848258633754,0.00864620646584385
"ses-01","ActiveControl","Right_Arcuate",98,0.268258125,0.0241798200210423,0.00604495500526059
